protein_weight,protein_A,protein_C,protein_D,protein_E,protein_F,protein_G,protein_H,protein_I,protein_K,protein_L,protein_M,protein_N,protein_P,protein_Q,protein_R,protein_S,protein_T,protein_V,protein_W,protein_Y,protein_aromaticity,protein_instability,protein_gravy,protein_average,protein_isopt,protein_helix,protein_turn,protein_sheet,rna_rna_A,rna_rna_C,rna_rna_G,rna_rna_U,rna_rna_AA,rna_rna_AC,rna_rna_AG,rna_rna_AU,rna_rna_CA,rna_rna_CC,rna_rna_CG,rna_rna_CU,rna_rna_GA,rna_rna_GC,rna_rna_GG,rna_rna_GU,rna_rna_UA,rna_rna_UC,rna_rna_UG,rna_rna_UU,rna_rna_AAA,rna_rna_AAC,rna_rna_AAG,rna_rna_AAU,rna_rna_ACA,rna_rna_ACC,rna_rna_ACG,rna_rna_ACU,rna_rna_AGA,rna_rna_AGC,rna_rna_AGG,rna_rna_AGU,rna_rna_AUA,rna_rna_AUC,rna_rna_AUG,rna_rna_AUU,rna_rna_CAA,rna_rna_CAC,rna_rna_CAG,rna_rna_CAU,rna_rna_CCA,rna_rna_CCC,rna_rna_CCG,rna_rna_CCU,rna_rna_CGA,rna_rna_CGC,rna_rna_CGG,rna_rna_CGU,rna_rna_CUA,rna_rna_CUC,rna_rna_CUG,rna_rna_CUU,rna_rna_GAA,rna_rna_GAC,rna_rna_GAG,rna_rna_GAU,rna_rna_GCA,rna_rna_GCC,rna_rna_GCG,rna_rna_GCU,rna_rna_GGA,rna_rna_GGC,rna_rna_GGG,rna_rna_GGU,rna_rna_GUA,rna_rna_GUC,rna_rna_GUG,rna_rna_GUU,rna_rna_UAA,rna_rna_UAC,rna_rna_UAG,rna_rna_UAU,rna_rna_UCA,rna_rna_UCC,rna_rna_UCG,rna_rna_UCU,rna_rna_UGA,rna_rna_UGC,rna_rna_UGG,rna_rna_UGU,rna_rna_UUA,rna_rna_UUC,rna_rna_UUG,rna_rna_UUU,rna_fickett_score-ORF,rna_fickett_score-full-sequence,rna_tsallis_k1,rna_tsallis_k2,rna_real_avg,rna_real_peak,rna_binary_avg,rna_binary_peak,rna_zcurve_avg,rna_zcurve_peak,rna_shanon_k1,rna_shanon_k2,rna_cv_ORF_length,rna_conc_log,protein_conc_log,pH,temp,ionic_strength,mor_label,group_label
76341.65770000036,0.05649717514124294,0.005649717514124294,0.07203389830508475,0.05225988700564972,0.02824858757062147,0.1822033898305085,0.014124293785310734,0.03954802259887006,0.02824858757062147,0.0692090395480226,0.01836158192090396,0.06638418079096045,0.03389830508474576,0.049435028248587566,0.09322033898305083,0.06497175141242938,0.03389830508474576,0.0423728813559322,0.009887005649717515,0.03954802259887006,0.07768361581920905,45.7135593220341,-0.82966101694915,1.0091207847946044,6.603747367858888,0.2288135593220339,0.34745762711864403,0.1963276836158192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3777,0.20564,-0.0,-0.0,112.5,0.14814814814814814,50.0,0.33333333333333337,128775.00000000006,0.00012942470717659994,-0.0,-0.0,0.0,1.6094379124341005,-1.6094379124341005,7.4,20,0.12564174561567287,1,1
76341.65770000036,0.05649717514124294,0.005649717514124294,0.07203389830508475,0.05225988700564972,0.02824858757062147,0.1822033898305085,0.014124293785310734,0.03954802259887006,0.02824858757062147,0.0692090395480226,0.01836158192090396,0.06638418079096045,0.03389830508474576,0.049435028248587566,0.09322033898305083,0.06497175141242938,0.03389830508474576,0.0423728813559322,0.009887005649717515,0.03954802259887006,0.07768361581920905,45.7135593220341,-0.82966101694915,1.0091207847946044,6.603747367858888,0.2288135593220339,0.34745762711864403,0.1963276836158192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3777,0.20564,-0.0,-0.0,112.5,0.14814814814814814,50.0,0.33333333333333337,128775.00000000006,0.00012942470717659994,-0.0,-0.0,0.0,1.6094379124341005,0.3364722366212129,7.4,20,0.2518439896823025,1,1
76341.65770000036,0.05649717514124294,0.005649717514124294,0.07203389830508475,0.05225988700564972,0.02824858757062147,0.1822033898305085,0.014124293785310734,0.03954802259887006,0.02824858757062147,0.0692090395480226,0.01836158192090396,0.06638418079096045,0.03389830508474576,0.049435028248587566,0.09322033898305083,0.06497175141242938,0.03389830508474576,0.0423728813559322,0.009887005649717515,0.03954802259887006,0.07768361581920905,45.7135593220341,-0.82966101694915,1.0091207847946044,6.603747367858888,0.2288135593220339,0.34745762711864403,0.1963276836158192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3777,0.20564,-0.0,-0.0,112.5,0.14814814814814814,50.0,0.33333333333333337,128775.00000000006,0.00012942470717659994,-0.0,-0.0,0.0,1.6094379124341005,0.8754687373538999,7.4,20,0.3024866157301004,1,1
76341.65770000036,0.05649717514124294,0.005649717514124294,0.07203389830508475,0.05225988700564972,0.02824858757062147,0.1822033898305085,0.014124293785310734,0.03954802259887006,0.02824858757062147,0.0692090395480226,0.01836158192090396,0.06638418079096045,0.03389830508474576,0.049435028248587566,0.09322033898305083,0.06497175141242938,0.03389830508474576,0.0423728813559322,0.009887005649717515,0.03954802259887006,0.07768361581920905,45.7135593220341,-0.82966101694915,1.0091207847946044,6.603747367858888,0.2288135593220339,0.34745762711864403,0.1963276836158192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3777,0.20564,-0.0,-0.0,112.5,0.14814814814814814,50.0,0.33333333333333337,128775.00000000006,0.00012942470717659994,-0.0,-0.0,0.0,1.6094379124341005,1.916922612182061,7.4,20,0.4040553399686765,1,1
13070.279099999992,0.022222222222222227,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222227,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259257,-1.038518518518519,1.0190279667422524,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035,0.3636363636363637,0.2954545454545455,0.2272727272727273,0.11363636363636365,0.2325581395348837,0.06976744186046513,0.04651162790697674,0.02325581395348837,0.06976744186046513,0.11627906976744184,0.04651162790697674,0.06976744186046513,0.02325581395348837,0.09302325581395347,0.09302325581395347,0.02325581395348837,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9194,0.43513,2.7287158621530803,11.318432269495268,53.00000000000001,0.2767295597484276,44.0,0.3333333333333333,5742.0,0.0025542784163473816,1.8927353059294647,3.540367454009055,0.0,-0.916290731874155,-2.6592600369327783,7.5,10,0.15083660162422607,0,2
13070.279099999992,0.022222222222222227,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222227,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259257,-1.038518518518519,1.0190279667422524,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035,0.3636363636363637,0.2954545454545455,0.2272727272727273,0.11363636363636365,0.2325581395348837,0.06976744186046513,0.04651162790697674,0.02325581395348837,0.06976744186046513,0.11627906976744184,0.04651162790697674,0.06976744186046513,0.02325581395348837,0.09302325581395347,0.09302325581395347,0.02325581395348837,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9194,0.43513,2.7287158621530803,11.318432269495268,53.00000000000001,0.2767295597484276,44.0,0.3333333333333333,5742.0,0.0025542784163473816,1.8927353059294647,3.540367454009055,0.0,1.3862943611198906,-2.6592600369327783,7.5,10,0.15083660162422607,0,2
13070.279099999992,0.022222222222222227,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222227,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259257,-1.038518518518519,1.0190279667422524,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035,0.3636363636363637,0.2954545454545455,0.2272727272727273,0.11363636363636365,0.2325581395348837,0.06976744186046513,0.04651162790697674,0.02325581395348837,0.06976744186046513,0.11627906976744184,0.04651162790697674,0.06976744186046513,0.02325581395348837,0.09302325581395347,0.09302325581395347,0.02325581395348837,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9194,0.43513,2.7287158621530803,11.318432269495268,53.00000000000001,0.2767295597484276,44.0,0.3333333333333333,5742.0,0.0025542784163473816,1.8927353059294647,3.540367454009055,0.0,3.688879454113936,-2.6592600369327783,7.5,10,0.15083660162422607,0,2
13070.279099999992,0.022222222222222227,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222227,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259257,-1.038518518518519,1.0190279667422524,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035,0.3636363636363637,0.2954545454545455,0.2272727272727273,0.11363636363636365,0.2325581395348837,0.06976744186046513,0.04651162790697674,0.02325581395348837,0.06976744186046513,0.11627906976744184,0.04651162790697674,0.06976744186046513,0.02325581395348837,0.09302325581395347,0.09302325581395347,0.02325581395348837,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9194,0.43513,2.7287158621530803,11.318432269495268,53.00000000000001,0.2767295597484276,44.0,0.3333333333333333,5742.0,0.0025542784163473816,1.8927353059294647,3.540367454009055,0.0,-0.916290731874155,-0.35667494393873245,7.5,10,0.15083660162422607,0,2
13070.279099999992,0.022222222222222227,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222227,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259257,-1.038518518518519,1.0190279667422524,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035,0.3636363636363637,0.2954545454545455,0.2272727272727273,0.11363636363636365,0.2325581395348837,0.06976744186046513,0.04651162790697674,0.02325581395348837,0.06976744186046513,0.11627906976744184,0.04651162790697674,0.06976744186046513,0.02325581395348837,0.09302325581395347,0.09302325581395347,0.02325581395348837,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9194,0.43513,2.7287158621530803,11.318432269495268,53.00000000000001,0.2767295597484276,44.0,0.3333333333333333,5742.0,0.0025542784163473816,1.8927353059294647,3.540367454009055,0.0,1.3862943611198906,-0.35667494393873245,7.5,10,0.15083660162422607,0,2
13070.279099999992,0.022222222222222227,0.0,0.02962962962962963,0.0,0.08888888888888889,0.37777777777777777,0.0,0.0,0.014814814814814815,0.0,0.014814814814814815,0.1037037037037037,0.022222222222222227,0.02962962962962963,0.07407407407407407,0.16296296296296298,0.0,0.0,0.0,0.05925925925925926,0.14814814814814814,37.91259259259257,-1.038518518518519,1.0190279667422524,10.325981712341306,0.14814814814814814,0.6666666666666666,0.037037037037037035,0.3636363636363637,0.2954545454545455,0.2272727272727273,0.11363636363636365,0.2325581395348837,0.06976744186046513,0.04651162790697674,0.02325581395348837,0.06976744186046513,0.11627906976744184,0.04651162790697674,0.06976744186046513,0.02325581395348837,0.09302325581395347,0.09302325581395347,0.02325581395348837,0.04651162790697674,0.02325581395348837,0.02325581395348837,0.0,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.07142857142857142,0.0,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.9194,0.43513,2.7287158621530803,11.318432269495268,53.00000000000001,0.2767295597484276,44.0,0.3333333333333333,5742.0,0.0025542784163473816,1.8927353059294647,3.540367454009055,0.0,4.605170185988092,-2.6592600369327783,7.5,10,0.15083660162422607,0,2
